Row ID,Salesman ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,Product ID, Sales ,Quantity,Discount, Profit 
6201,STAFF-1672,CA-2015-146675,01-Mar-13,31-Mar-13,Standard Class,SB-20185,Sarah Brown,Consumer,50470,TEC-CO-10001766, 1439.968 ,4,0.2, 485.9892 
6202,STAFF-90,CA-2015-146675,10-Mar-12,28-Mar-12,Standard Class,SB-20185,Sarah Brown,Consumer,90200,TEC-AC-10004396, 43.56 ,3,0.2, -4.9005 
6203,STAFF-1828,CA-2016-118332,03-Dec-21,23-Dec-21,Standard Class,PK-19075,Pete Kriz,Consumer,32300,FUR-CH-10001708, 563.92 ,5,0.2, 7.049 
6204,STAFF-914,CA-2016-133669,29-Dec-10,18-Jan-11,Standard Class,SV-20935,Susan Vittorini,Consumer,40000,TEC-PH-10001305, 235.152 ,8,0.4, -47.0304 
6205,STAFF-1428,CA-2017-145660,08-May-18,24-May-18,First Class,MG-17650,Matthew Grinstein,Home Office,47820,FUR-FU-10002885, 7.712 ,2,0.2, 1.7352 
6206,STAFF-1881,CA-2016-133697,22-Sep-19,10-Oct-19,Second Class,CM-12445,Chuck Magee,Consumer,41100,OFF-PA-10000726, 51.016 ,7,0.2, 15.9425 
6207,STAFF-116,CA-2016-133697,29-Jul-21,07-Aug-21,Second Class,CM-12445,Chuck Magee,Consumer,83700,OFF-FA-10003112, 25.248 ,4,0.2, 7.89 
6208,STAFF-153,CA-2016-133697,17-Feb-20,08-Mar-20,Second Class,CM-12445,Chuck Magee,Consumer,25150,FUR-CH-10002372, 56.686 ,1,0.3, -14.5764 
6209,STAFF-363,CA-2017-148138,09-Feb-22,23-Feb-22,Standard Class,ME-18010,Michelle Ellison,Corporate,48050,OFF-ST-10000563, 51.168 ,2,0.2, -6.396 
6210,STAFF-1591,CA-2017-119809,22-Aug-13,13-Sep-13,Standard Class,YS-21880,Yana Sorensen,Corporate,91039,OFF-BI-10003925, 2793.528 ,9,0.2, 942.8157 
6211,STAFF-30,CA-2017-119809,21-Dec-23,29-Dec-23,Standard Class,YS-21880,Yana Sorensen,Corporate,43900,OFF-ST-10003306, 1000.02 ,7,0, 290.0058 
6212,STAFF-711,CA-2017-119809,27-Oct-20,14-Nov-20,Standard Class,YS-21880,Yana Sorensen,Corporate,47140,FUR-FU-10001475, 65.94 ,3,0, 22.4196 
6213,STAFF-1114,CA-2017-149944,03-Dec-18,01-Jan-19,Second Class,MB-17305,Maria Bertelson,Consumer,31050,OFF-FA-10003495, 18.24 ,3,0, 9.12 
6214,STAFF-917,CA-2017-149944,11-Jun-16,26-Jun-16,Second Class,MB-17305,Maria Bertelson,Consumer,14020,OFF-AP-10004708, 76.12 ,2,0, 22.0748 
6215,STAFF-2914,CA-2014-128538,25-Apr-21,09-May-21,Standard Class,AS-10240,Alan Shonely,Consumer,11960,OFF-EN-10001219, 7.64 ,1,0, 3.7436 
6216,STAFF-364,CA-2015-161711,11-Aug-98,26-Aug-98,Standard Class,MC-17425,Mark Cousins,Corporate,84600,FUR-FU-10000087, 68.16 ,3,0, 27.9456 
6217,STAFF-2173,CA-2015-161711,14-Mar-23,21-Mar-23,Standard Class,MC-17425,Mark Cousins,Corporate,10460,OFF-EN-10001539, 62.24 ,8,0, 29.2528 
6218,STAFF-518,US-2015-129553,07-Jan-22,28-Jan-22,Standard Class,PG-18820,Patrick Gardner,Consumer,41300,TEC-PH-10004897, 29.97 ,3,0, 0.2997 
6219,STAFF-1664,CA-2016-160220,09-Jan-15,04-Feb-15,Standard Class,JS-16030,Joy Smith,Consumer,40300,TEC-PH-10001300, 125.7 ,6,0, 35.196 
6220,STAFF-1986,CA-2016-160220,06-Dec-19,13-Dec-19,Standard Class,JS-16030,Joy Smith,Consumer,9010,TEC-PH-10001557, 191.98 ,2,0, 51.8346 
6221,STAFF-1082,CA-2016-160220,11-Jul-17,29-Jul-17,Standard Class,JS-16030,Joy Smith,Consumer,32400,OFF-ST-10000617, 20.86 ,7,0, 1.4602 
6222,STAFF-2544,US-2017-157224,26-Jul-22,04-Aug-22,Second Class,JB-16000,Joy Bell-,Consumer,84000,OFF-LA-10000121, 56.7 ,9,0, 26.082 
6223,STAFF-707,CA-2017-140627,04-Oct-23,28-Oct-23,Standard Class,DK-12985,Darren Koutras,Consumer,81400,FUR-FU-10000087, 72.704 ,4,0.2, 19.0848 
6224,STAFF-2808,CA-2017-140627,29-Aug-22,07-Sep-22,Standard Class,DK-12985,Darren Koutras,Consumer,93100,OFF-AR-10000422, 12.264 ,7,0.2, 1.0731 
6225,STAFF-2839,CA-2017-140627,09-Dec-07,28-Dec-07,Standard Class,DK-12985,Darren Koutras,Consumer,95600,OFF-ST-10004123, 218.352 ,3,0.2, -54.588 
6226,STAFF-1456,CA-2015-133445,26-Aug-22,20-Sep-22,Standard Class,JF-15490,Jeremy Farry,Consumer,84000,FUR-BO-10003660, 66.294 ,1,0.7, -103.8606 
6227,STAFF-2901,CA-2015-133445,30-Oct-22,20-Nov-22,Standard Class,JF-15490,Jeremy Farry,Consumer,11400,FUR-CH-10000422, 291.168 ,4,0.2, -14.5584 
6228,STAFF-446,CA-2014-148782,20-Jul-23,01-Aug-23,Standard Class,PO-18850,Patrick O'Brill,Consumer,25150,TEC-PH-10002923, 88.776 ,3,0.2, 7.7679 
6229,STAFF-1240,CA-2016-148208,19-Apr-23,07-May-23,Standard Class,BT-11530,Bradley Talbott,Home Office,16210,TEC-PH-10004093, 110.376 ,4,0.4, -20.2356 
6230,STAFF-2472,CA-2016-148208,03-Mar-22,19-Mar-22,Standard Class,BT-11530,Bradley Talbott,Home Office,26900,TEC-AC-10000171, 55.176 ,3,0.2, 15.8631 
6231,STAFF-206,CA-2017-127656,08-Jul-16,20-Jul-16,Standard Class,NW-18400,Natalie Webber,Consumer,27040,OFF-AR-10001166, 30.32 ,4,0, 11.8248 
6232,STAFF-2534,US-2017-142188,19-Feb-16,09-Mar-16,Same Day,JF-15415,Jennifer Ferguson,Consumer,96300,FUR-CH-10003199, 177.568 ,2,0.2, 8.8784 
6233,STAFF-2151,US-2017-142188,10-Feb-23,26-Feb-23,Same Day,JF-15415,Jennifer Ferguson,Consumer,96500,OFF-PA-10002005, 19.44 ,3,0, 9.3312 
6234,STAFF-1457,US-2017-142188,07-Jun-22,01-Jul-22,Same Day,JF-15415,Jennifer Ferguson,Consumer,26400,OFF-PA-10004101, 71.28 ,11,0, 34.2144 
6235,STAFF-1386,US-2017-142188,07-Feb-03,19-Feb-03,Same Day,JF-15415,Jennifer Ferguson,Consumer,6300,OFF-BI-10004600, 1471.96 ,5,0.2, 459.9875 
6236,STAFF-1257,US-2017-142188,08-Oct-19,24-Oct-19,Same Day,JF-15415,Jennifer Ferguson,Consumer,27150,TEC-PH-10000127, 79.96 ,5,0.2, -17.991 
6237,STAFF-445,CA-2016-144400,09-Dec-15,19-Dec-15,Standard Class,AC-10420,Alyssa Crouse,Corporate,84700,OFF-EN-10004386, 57.576 ,3,0.2, 21.591 
6238,STAFF-1881,US-2016-155180,21-Aug-16,19-Sep-16,Standard Class,TB-21280,Toby Braunhardt,Consumer,16250,OFF-BI-10004506, 26.336 ,4,0.2, 9.2176 
6239,STAFF-485,CA-2015-134075,14-Aug-21,31-Aug-21,Standard Class,HA-14905,Helen Abelman,Consumer,14200,FUR-FU-10004597, 166.5 ,3,0, 21.645 
6240,STAFF-28,CA-2015-134075,17-Jul-21,13-Aug-21,Standard Class,HA-14905,Helen Abelman,Consumer,40160,OFF-ST-10001496, 360.38 ,2,0, 93.6988 
6241,STAFF-1524,US-2016-131912,26-Dec-21,05-Jan-22,Second Class,LH-17155,Logan Haushalter,Consumer,13300,OFF-BI-10004236, 11.744 ,1,0.2, 3.8168 
6242,STAFF-1456,CA-2017-141572,18-Feb-23,15-Mar-23,Second Class,LO-17170,Lori Olson,Corporate,28200,FUR-FU-10001185, 247.44 ,8,0, 101.4504 
6243,STAFF-2570,CA-2014-134621,18-Apr-24,15-May-24,Standard Class,DP-13390,Dennis Pardue,Home Office,28740,OFF-BI-10000977, 18.24 ,2,0.7, -14.592 
6244,STAFF-1257,CA-2016-165561,16-Dec-22,02-Jan-23,Standard Class,CR-12580,Clay Rozendal,Home Office,15100,OFF-SU-10004782, 25.35 ,3,0, 7.605 
6245,STAFF-293,CA-2015-112305,07-Aug-17,01-Sep-17,Standard Class,KB-16405,Katrina Bavinger,Home Office,8000,OFF-AR-10002067, 119.04 ,6,0, 30.9504 
6246,STAFF-2079,CA-2015-112305,10-Jul-20,06-Aug-20,Standard Class,KB-16405,Katrina Bavinger,Home Office,34600,FUR-FU-10002364, 22.14 ,3,0, 6.4206 
6247,STAFF-2859,CA-2015-112305,12-Dec-23,28-Dec-23,Standard Class,KB-16405,Katrina Bavinger,Home Office,80300,TEC-AC-10002018, 13.98 ,2,0, 6.0114 
6248,STAFF-1335,CA-2017-121580,11-Aug-23,28-Aug-23,Standard Class,ML-17410,Maris LaWare,Consumer,34520,OFF-BI-10000632, 43.41 ,1,0, 19.9686 
6249,STAFF-969,CA-2017-121580,10-Oct-11,30-Oct-11,Standard Class,ML-17410,Maris LaWare,Consumer,42500,FUR-FU-10003981, 6.24 ,3,0, 2.6208 
6250,STAFF-2009,CA-2017-121580,20-Jan-23,15-Feb-23,Standard Class,ML-17410,Maris LaWare,Consumer,28300,OFF-AP-10001564, 465.16 ,2,0, 120.9416 
6251,STAFF-1979,CA-2017-121580,05-Mar-23,03-Apr-23,Standard Class,ML-17410,Maris LaWare,Consumer,75460,OFF-PA-10004082, 7.98 ,1,0, 3.99 
6252,STAFF-2045,CA-2014-101147,05-Jan-22,01-Feb-22,First Class,MC-17575,Matt Collins,Consumer,62100,OFF-AP-10004249, 2.394 ,1,0.8, -6.3441 
6253,STAFF-1081,CA-2014-165806,07-May-23,25-May-23,Same Day,VM-21685,Valerie Mitchum,Home Office,27650,OFF-PA-10003441, 58.32 ,9,0, 27.9936 
6254,STAFF-2265,CA-2014-165806,21-Mar-24,08-Apr-24,Same Day,VM-21685,Valerie Mitchum,Home Office,84200,TEC-PH-10004922, 200.97 ,3,0, 50.2425 
6255,STAFF-1087,CA-2015-151624,20-Jan-23,12-Feb-23,Standard Class,VW-21775,Victoria Wilson,Corporate,31560,FUR-FU-10001731, 21.36 ,8,0, 8.1168 
6256,STAFF-2217,CA-2017-139444,17-Feb-24,25-Feb-24,Standard Class,GK-14620,Grace Kelly,Corporate,89100,OFF-LA-10000134, 9.856 ,4,0.2, 3.4496 
6257,STAFF-1232,CA-2015-133977,30-Jan-19,27-Feb-19,Second Class,AT-10435,Alyssa Tate,Home Office,9600,OFF-BI-10003166, 3.444 ,1,0.7, -2.5256 
6258,STAFF-2715,CA-2017-141425,02-Jun-21,14-Jun-21,Second Class,AR-10825,Anthony Rawles,Corporate,84600,OFF-SU-10000646, 384.592 ,2,0.2, -81.7258 
6259,STAFF-1086,CA-2015-133536,15-Jun-22,04-Jul-22,Second Class,JH-15820,John Huston,Consumer,17060,OFF-EN-10004459, 22.92 ,3,0, 11.2308 
6260,STAFF-398,CA-2015-150441,04-Oct-22,17-Oct-22,Second Class,RA-19285,Ralph Arnett,Consumer,6570,OFF-BI-10003529, 11.36 ,4,0, 5.5664 
6261,STAFF-2303,CA-2015-162607,01-Sep-22,23-Sep-22,Standard Class,RO-19780,Rose O'Brian,Consumer,33100,OFF-BI-10002949, 14.592 ,3,0.2, 4.9248 
6262,STAFF-2158,CA-2017-103506,12-Sep-14,27-Sep-14,Standard Class,LR-17035,Lisa Ryan,Corporate,14120,OFF-LA-10001158, 41.4 ,4,0, 19.872 
6263,STAFF-965,CA-2016-132479,24-Oct-17,18-Nov-17,First Class,MK-17905,Michael Kennedy,Corporate,15300,OFF-BI-10004584, 442.372 ,7,0.8, -729.9138 
6264,STAFF-711,CA-2017-160724,08-May-15,06-Jun-15,Standard Class,YS-21880,Yana Sorensen,Corporate,13020,OFF-BI-10004965, 34.5 ,3,0, 15.525 
6265,STAFF-751,US-2016-115952,30-Mar-13,23-Apr-13,Same Day,JH-15910,Jonathan Howell,Consumer,26700,OFF-BI-10004654, 28.85 ,5,0, 14.425 
6266,STAFF-353,CA-2014-146731,16-Oct-14,04-Nov-14,Standard Class,AT-10735,Annie Thurman,Consumer,71500,OFF-PA-10000141, 3.488 ,2,0.2, 1.1772 
6267,STAFF-2545,CA-2014-146731,22-Aug-23,31-Aug-23,Standard Class,AT-10735,Annie Thurman,Consumer,8010,OFF-PA-10001019, 143.856 ,9,0.2, 48.5514 
6268,STAFF-533,CA-2015-115392,25-Sep-19,21-Oct-19,Second Class,RM-19675,Robert Marley,Home Office,13700,TEC-PH-10002496, 311.98 ,2,0, 93.594 
6269,STAFF-1990,CA-2015-115392,16-Jan-23,04-Feb-23,Second Class,RM-19675,Robert Marley,Home Office,30020,OFF-BI-10000829, 22.45 ,5,0, 10.327 
6270,STAFF-228,CA-2017-102379,06-Nov-14,18-Nov-14,Standard Class,BB-11545,Brenda Bowman,Corporate,76450,TEC-PH-10001448, 39.992 ,1,0.2, -7.9984 
6271,STAFF-1092,CA-2017-102379,14-Feb-24,22-Feb-24,Standard Class,BB-11545,Brenda Bowman,Corporate,47620,FUR-CH-10004983, 1159.056 ,9,0.2, 43.4646 
6272,STAFF-227,CA-2017-102379,07-Aug-10,25-Aug-10,Standard Class,BB-11545,Brenda Bowman,Corporate,26820,OFF-AR-10004022, 179.9 ,5,0, 44.975 
6273,STAFF-479,CA-2017-149706,30-Oct-17,20-Nov-17,First Class,AS-10285,Alejandro Savely,Corporate,27000,TEC-AC-10001284, 116.312 ,7,0.2, 23.2624 
6274,STAFF-1410,US-2016-139087,25-Apr-23,11-May-23,Second Class,DK-13375,Dennis Kane,Consumer,27400,FUR-FU-10001847, 12.42 ,3,0, 4.4712 
6275,STAFF-2790,US-2016-139087,13-Nov-20,26-Nov-20,Second Class,DK-13375,Dennis Kane,Consumer,89700,TEC-AC-10004595, 428.4 ,3,0, 89.964 
6276,STAFF-808,US-2016-139087,28-Mar-22,13-Apr-22,Second Class,DK-13375,Dennis Kane,Consumer,91300,FUR-FU-10004164, 24.75 ,5,0, 10.89 
6277,STAFF-463,US-2016-139087,22-Sep-23,05-Oct-23,Second Class,DK-13375,Dennis Kane,Consumer,81110,OFF-LA-10001074, 87.71 ,7,0, 41.2237 
6278,STAFF-1751,US-2016-139087,02-Dec-16,23-Dec-16,Second Class,DK-13375,Dennis Kane,Consumer,94300,OFF-ST-10000604, 69.52 ,2,0, 17.38 
6279,STAFF-2869,US-2016-139087,02-May-23,16-May-23,Second Class,DK-13375,Dennis Kane,Consumer,89740,TEC-PH-10000148, 20.784 ,2,0.2, -4.6764 
6280,STAFF-37,US-2016-139087,09-Oct-18,18-Oct-18,Second Class,DK-13375,Dennis Kane,Consumer,20400,OFF-BI-10000042, 12.816 ,3,0.2, 4.1652 
6281,STAFF-298,CA-2017-152226,30-Sep-23,13-Oct-23,Standard Class,JH-15910,Jonathan Howell,Consumer,34520,OFF-LA-10000443, 5.904 ,2,0.2, 1.9926 
6282,STAFF-623,CA-2015-116484,10-Mar-22,20-Mar-22,Standard Class,JK-15205,Jamie Kunitz,Consumer,81110,FUR-FU-10002874, 63.824 ,2,0.2, 9.5736 
6283,STAFF-2884,CA-2015-116484,17-Jul-22,02-Aug-22,Standard Class,JK-15205,Jamie Kunitz,Consumer,87000,OFF-ST-10003994, 141.552 ,3,0.2, -26.541 
6284,STAFF-2535,CA-2016-100944,12-Jun-19,19-Jun-19,Standard Class,EH-13765,Edward Hooks,Corporate,86800,OFF-EN-10001453, 304.9 ,5,0, 143.303 
6285,STAFF-1456,CA-2016-100944,17-Mar-22,13-Apr-22,Standard Class,EH-13765,Edward Hooks,Corporate,94200,FUR-CH-10000988, 563.24 ,5,0.2, 56.324 
6286,STAFF-761,CA-2016-125080,26-Nov-12,14-Dec-12,Standard Class,VW-21775,Victoria Wilson,Corporate,41100,FUR-TA-10003238, 661.176 ,2,0.4, -231.4116 
6287,STAFF-2061,CA-2016-121020,28-Dec-16,05-Jan-17,Standard Class,CG-12040,Catherine Glotzbach,Home Office,6400,TEC-PH-10001061, 239.976 ,3,0.2, 17.9982 
6288,STAFF-1923,CA-2014-100090,07-Jun-21,23-Jun-21,Standard Class,EB-13705,Ed Braxton,Corporate,48300,FUR-TA-10003715, 502.488 ,3,0.2, -87.9354 
6289,STAFF-1413,CA-2014-100090,21-Aug-23,13-Sep-23,Standard Class,EB-13705,Ed Braxton,Corporate,11700,OFF-BI-10001597, 196.704 ,6,0.2, 68.8464 
6290,STAFF-2538,US-2015-139675,15-Aug-21,05-Sep-21,Second Class,NF-18595,Nicole Fjeld,Home Office,47190,FUR-CH-10004063, 915.136 ,4,0.2, 102.9528 
6291,STAFF-1236,US-2015-139675,09-Dec-19,20-Dec-19,Second Class,NF-18595,Nicole Fjeld,Home Office,21060,FUR-FU-10001979, 327.76 ,8,0, 91.7728 
6292,STAFF-840,CA-2017-143756,09-Dec-20,16-Dec-20,First Class,ME-17725,Max Engle,Consumer,44020,FUR-CH-10001854, 701.96 ,2,0, 168.4704 
6293,STAFF-871,CA-2015-151253,21-Jun-18,20-Jul-18,Standard Class,AZ-10750,Annie Zypern,Consumer,79503,TEC-PH-10002923, 88.776 ,3,0.2, 7.7679 
6294,STAFF-169,CA-2015-151253,28-Aug-22,17-Sep-22,Standard Class,AZ-10750,Annie Zypern,Consumer,73430,OFF-AR-10004691, 64.14 ,3,0, 16.6764 
6295,STAFF-1887,CA-2014-141152,25-Dec-23,12-Jan-24,First Class,RF-19345,Randy Ferguson,Corporate,28100,OFF-BI-10002931, 33.552 ,1,0.2, 12.582 
6296,STAFF-1231,CA-2014-141313,28-Sep-19,07-Oct-19,Standard Class,AJ-10780,Anthony Jacobs,Corporate,81550,OFF-AP-10002651, 1737.18 ,6,0, 503.7822 
6297,STAFF-948,CA-2014-141313,05-Jan-17,24-Jan-17,Standard Class,AJ-10780,Anthony Jacobs,Corporate,23050,OFF-ST-10000689, 704.25 ,5,0, 84.51 
6298,STAFF-236,CA-2014-141313,07-Oct-23,30-Oct-23,Standard Class,AJ-10780,Anthony Jacobs,Corporate,84000,OFF-PA-10003302, 141.76 ,4,0, 66.6272 
6299,STAFF-2440,CA-2014-169852,22-Nov-21,18-Dec-21,Standard Class,SF-20965,Sylvia Foulston,Corporate,16020,OFF-BI-10001460, 36.36 ,3,0.2, 12.2715 
6300,STAFF-546,CA-2017-107314,23-Sep-23,03-Oct-23,First Class,MZ-17335,Maria Zettner,Home Office,47630,FUR-FU-10003489, 25.83 ,3,0, 9.5571 
6301,STAFF-255,US-2014-161305,28-Dec-21,19-Jan-22,Standard Class,SB-20170,Sarah Bern,Consumer,26060,OFF-BI-10002794, 24.588 ,3,0.8, -38.1114 
6302,STAFF-567,US-2014-161305,17-Dec-19,30-Dec-19,Standard Class,SB-20170,Sarah Bern,Consumer,43600,OFF-EN-10000461, 13.984 ,2,0.2, 4.7196 
6303,STAFF-1481,CA-2017-166919,10-Dec-16,23-Dec-16,Standard Class,AH-10210,Alan Hwang,Consumer,32500,TEC-PH-10001305, 195.96 ,5,0.2, 19.596 
6304,STAFF-1517,CA-2017-162712,19-Sep-17,26-Sep-17,Second Class,NK-18490,Neil Knudson,Home Office,8340,OFF-PA-10000167, 74.352 ,3,0.2, 23.235 
6305,STAFF-2418,CA-2017-107552,18-Dec-21,31-Dec-21,Same Day,AI-10855,Arianne Irving,Consumer,64000,OFF-PA-10002947, 6.68 ,1,0, 3.2064 
6306,STAFF-1898,CA-2016-163328,07-Mar-16,02-Apr-16,Second Class,TP-21565,Tracy Poddar,Corporate,5100,OFF-SU-10002301, 17.584 ,7,0.2, -4.1762 
6307,STAFF-2222,CA-2016-163328,06-Dec-21,01-Jan-22,Second Class,TP-21565,Tracy Poddar,Corporate,47800,FUR-CH-10003298, 104.784 ,1,0.2, -14.4078 
6308,STAFF-2367,CA-2016-163328,26-Jul-11,13-Aug-11,Second Class,TP-21565,Tracy Poddar,Corporate,17040,OFF-PA-10004353, 47.952 ,3,0.2, 16.7832 
6309,STAFF-1938,CA-2016-163328,08-Jan-19,17-Jan-19,Second Class,TP-21565,Tracy Poddar,Corporate,31000,FUR-CH-10000229, 650.352 ,3,0.2, -97.5528 
6310,STAFF-1598,CA-2016-163328,07-Nov-21,25-Nov-21,Second Class,TP-21565,Tracy Poddar,Corporate,96150,OFF-LA-10003930, 629.184 ,8,0.2, 228.0792 
6311,STAFF-229,CA-2016-163328,16-Jun-22,10-Jul-22,Second Class,TP-21565,Tracy Poddar,Corporate,93010,OFF-PA-10000176, 15.176 ,1,0.2, 5.3116 
6312,STAFF-227,CA-2014-112837,11-Jun-20,23-Jun-20,Standard Class,LW-17125,Liz Willingham,Consumer,41300,FUR-FU-10004006, 127.95 ,3,0, 21.7515 
6313,STAFF-2218,CA-2017-120019,21-Mar-24,03-Apr-24,Standard Class,NG-18355,Nat Gilpin,Corporate,69000,OFF-ST-10001932, 579.51 ,3,0, 81.1314 
6314,STAFF-2907,CA-2017-120019,02-Oct-23,17-Oct-23,Standard Class,NG-18355,Nat Gilpin,Corporate,58200,TEC-PH-10000923, 14.99 ,1,0, 7.3451 
6315,STAFF-1530,CA-2014-100762,17-Feb-13,28-Feb-13,Standard Class,NG-18355,Nat Gilpin,Corporate,89000,OFF-AR-10000380, 151.92 ,4,0, 45.576 
6316,STAFF-898,CA-2014-100762,01-Nov-21,23-Nov-21,Standard Class,NG-18355,Nat Gilpin,Corporate,36300,OFF-LA-10003930, 196.62 ,2,0, 96.3438 
6317,STAFF-556,CA-2014-100762,09-Dec-22,29-Dec-22,Standard Class,NG-18355,Nat Gilpin,Corporate,96000,OFF-PA-10001815, 144.12 ,3,0, 69.1776 
6318,STAFF-49,CA-2014-100762,02-Dec-17,26-Dec-17,Standard Class,NG-18355,Nat Gilpin,Corporate,10350,OFF-PA-10004082, 15.96 ,2,0, 7.98 
6319,STAFF-1793,CA-2017-161459,02-Oct-23,30-Oct-23,Second Class,EB-13750,Edward Becker,Corporate,36700,TEC-PH-10004071, 39.96 ,5,0.2, 3.4965 
6320,STAFF-1136,CA-2017-161459,06-Jan-23,26-Jan-23,Second Class,EB-13750,Edward Becker,Corporate,11200,OFF-PA-10002377, 34.08 ,6,0, 15.336 
6321,STAFF-1677,CA-2017-160017,02-Oct-18,26-Oct-18,Standard Class,SP-20860,Sung Pak,Corporate,21080,OFF-PA-10001800, 10.368 ,2,0.2, 3.6288 
6322,STAFF-2428,CA-2014-123316,25-Sep-19,03-Oct-19,Standard Class,SP-20545,Sibella Parks,Corporate,31100,OFF-BI-10002764, 7.752 ,3,0.2, 2.8101 
6323,STAFF-1089,CA-2014-141299,19-Jun-23,14-Jul-23,Second Class,RB-19795,Ross Baird,Home Office,27600,OFF-EN-10004459, 15.28 ,2,0, 7.4872 
6324,STAFF-340,CA-2014-104402,11-Oct-21,26-Oct-21,Standard Class,DB-13660,Duane Benoit,Consumer,27000,TEC-MA-10000423, 65.97 ,3,0, 31.0059 
6325,STAFF-898,CA-2015-110289,01-Sep-20,23-Sep-20,Standard Class,NB-18655,Nona Balk,Corporate,6710,OFF-PA-10002986, 33.4 ,5,0, 16.032 
6326,STAFF-845,CA-2015-110289,16-May-19,31-May-19,Standard Class,NB-18655,Nona Balk,Corporate,42000,OFF-EN-10001434, 210.84 ,4,0, 103.3116 
6327,STAFF-1443,CA-2014-167927,24-May-22,21-Jun-22,Standard Class,XP-21865,Xylona Preis,Consumer,95300,OFF-ST-10000760, 13.98 ,1,0, 4.0542 
6328,STAFF-2225,CA-2014-167927,25-Nov-23,12-Dec-23,Standard Class,XP-21865,Xylona Preis,Consumer,59100,FUR-FU-10002918, 272.94 ,3,0, 30.0234 
6329,STAFF-2450,CA-2014-167927,06-Nov-21,30-Nov-21,Standard Class,XP-21865,Xylona Preis,Consumer,70300,OFF-BI-10000605, 19.05 ,5,0, 8.9535 
6330,STAFF-1510,CA-2014-167927,07-Feb-19,01-Mar-19,Standard Class,XP-21865,Xylona Preis,Consumer,45500,OFF-AP-10002311, 247.716 ,4,0.1, 93.5816 
6331,STAFF-1071,CA-2014-167927,20-Dec-22,29-Dec-22,Standard Class,XP-21865,Xylona Preis,Consumer,98800,OFF-ST-10003123, 66.58 ,2,0, 15.9792 
6332,STAFF-2684,CA-2014-167927,26-May-22,20-Jun-22,Standard Class,XP-21865,Xylona Preis,Consumer,31400,OFF-AR-10004456, 43.92 ,3,0, 12.7368 
6333,STAFF-453,CA-2014-167927,23-Apr-17,19-May-17,Standard Class,XP-21865,Xylona Preis,Consumer,6910,FUR-FU-10002268, 14.73 ,3,0, 4.8609 
6334,STAFF-2707,CA-2014-167927,11-Apr-23,23-Apr-23,Standard Class,XP-21865,Xylona Preis,Consumer,70000,OFF-BI-10004364, 29.7 ,5,0, 13.365 
6335,STAFF-446,CA-2014-133305,16-Apr-20,24-Apr-20,Standard Class,MH-17455,Mark Hamilton,Consumer,26100,OFF-PA-10001970, 49.12 ,4,0, 23.0864 
6336,STAFF-1891,CA-2014-133305,25-Nov-21,15-Dec-21,Standard Class,MH-17455,Mark Hamilton,Consumer,95800,OFF-BI-10002954, 18.28 ,5,0.2, 6.398 
6337,STAFF-1881,CA-2016-165995,22-Aug-18,31-Aug-18,Standard Class,BG-11740,Bruce Geld,Consumer,13020,FUR-FU-10000672, 47.04 ,4,0, 15.9936 
6338,STAFF-1747,CA-2016-165995,05-Feb-17,13-Feb-17,Standard Class,BG-11740,Bruce Geld,Consumer,9310,TEC-PH-10004908, 339.96 ,5,0.2, 42.495 
6339,STAFF-1290,CA-2017-143112,25-Oct-17,20-Nov-17,Standard Class,TS-21370,Todd Sumrall,Corporate,2450,TEC-PH-10003095, 87.8 ,4,0, 43.9 
6340,STAFF-2030,CA-2017-143112,18-Sep-23,10-Oct-23,Standard Class,TS-21370,Todd Sumrall,Corporate,28020,FUR-CH-10002880, 221.382 ,2,0.1, 2.4598 
6341,STAFF-1416,CA-2017-143112,11-Jan-23,07-Feb-23,Standard Class,TS-21370,Todd Sumrall,Corporate,77400,TEC-MA-10001047, 5199.96 ,4,0, 1351.9896 
6342,STAFF-1394,US-2017-105830,19-Aug-21,03-Sep-21,First Class,DB-13660,Duane Benoit,Consumer,50088,OFF-ST-10002554, 156.512 ,4,0.2, -35.2152 
6343,STAFF-917,CA-2015-146255,27-Nov-14,13-Dec-14,First Class,EM-14140,Eugene Moren,Home Office,95700,TEC-AC-10004469, 119.85 ,3,0, 52.734 
6344,STAFF-812,CA-2015-146255,04-Apr-24,12-Apr-24,First Class,EM-14140,Eugene Moren,Home Office,42100,OFF-BI-10000309, 30.44 ,2,0, 14.9156 
6345,STAFF-118,CA-2015-146255,15-Nov-22,06-Dec-22,First Class,EM-14140,Eugene Moren,Home Office,26700,OFF-BI-10001765, 69.28 ,2,0, 33.2544 
6346,STAFF-2901,CA-2015-146255,14-Mar-17,07-Apr-17,First Class,EM-14140,Eugene Moren,Home Office,80000,TEC-PH-10001619, 587.97 ,3,0, 170.5113 
6347,STAFF-301,CA-2017-104822,10-Nov-23,21-Nov-23,Same Day,RB-19465,Rick Bensley,Home Office,11500,OFF-LA-10002034, 24.55 ,5,0, 12.0295 
6348,STAFF-1091,CA-2015-104486,28-Feb-23,16-Mar-23,Standard Class,PO-18850,Patrick O'Brill,Consumer,41400,OFF-BI-10000309, 12.176 ,1,0.2, 4.4138 
6349,STAFF-2460,CA-2015-104486,22-Apr-24,09-May-24,Standard Class,PO-18850,Patrick O'Brill,Consumer,81750,OFF-ST-10000876, 37.32 ,3,0, 10.4496 
